run,arm,alpha,latent,kind,step,step_ref,delta_step,drift_cos,drift_cos_aligned,rot_gap,cka
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,16000,0,16000,0.814376,0.617361,0.197016,0.262974
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,16500,16000,500,0.057786,0.036695,0.021091,0.942557
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,16500,0,16500,0.820788,0.616773,0.204015,0.262334
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,16500,16000,500,0.055015,0.032827,0.022189,0.948176
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,16500,0,16500,0.820578,0.618399,0.202178,0.262218
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,17000,16500,500,0.066328,0.038548,0.027780,0.937725
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,17000,0,17000,0.829924,0.623928,0.205996,0.246379
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,17000,16500,500,0.053614,0.027862,0.025752,0.956714
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,17000,0,17000,0.827120,0.621860,0.205260,0.249577
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,17500,17000,500,0.056866,0.027311,0.029556,0.956875
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,17500,0,17500,0.830018,0.619129,0.210889,0.255996
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,17500,17000,500,0.050961,0.024267,0.026694,0.962645
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,17500,0,17500,0.828618,0.620582,0.208036,0.256364
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,18000,17500,500,0.058427,0.034572,0.023856,0.947561
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,18000,0,18000,0.834434,0.622346,0.212087,0.252085
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,18000,17500,500,0.049708,0.025745,0.023963,0.961830
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,18000,0,18000,0.834380,0.623352,0.211029,0.252141
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,18500,18000,500,0.080960,0.044825,0.036135,0.934163
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,18500,0,18500,0.842377,0.619559,0.222817,0.243396
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,18500,18000,500,0.065900,0.034655,0.031245,0.949429
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,18500,0,18500,0.843281,0.623775,0.219506,0.242952
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,19000,18500,500,0.072286,0.038170,0.034116,0.944553
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,19000,0,19000,0.843813,0.629544,0.214270,0.238282
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,19000,18500,500,0.066566,0.029742,0.036825,0.959066
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,19000,0,19000,0.844667,0.630487,0.214180,0.237399
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,19500,19000,500,0.071345,0.033620,0.037725,0.953424
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,19500,0,19500,0.856607,0.626375,0.230231,0.231369
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,19500,19000,500,0.060717,0.027831,0.032886,0.961461
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,19500,0,19500,0.852364,0.629116,0.223248,0.233357
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,20000,19500,500,0.085496,0.058386,0.027110,0.910216
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,20000,0,20000,0.855889,0.630095,0.225793,0.232511
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,20000,19500,500,0.068730,0.044255,0.024475,0.933152
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,20000,0,20000,0.853760,0.630342,0.223418,0.235344
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,20500,20000,500,0.061880,0.036891,0.024989,0.947547
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,20500,0,20500,0.855723,0.629008,0.226715,0.233407
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,20500,20000,500,0.058055,0.033010,0.025045,0.954287
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,20500,0,20500,0.854890,0.629294,0.225596,0.231812
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,21000,20500,500,0.067311,0.049252,0.018059,0.926766
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,21000,0,21000,0.859929,0.632189,0.227740,0.234086
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,21000,20500,500,0.063327,0.046804,0.016523,0.931727
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,21000,0,21000,0.858863,0.629804,0.229058,0.235311
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,21500,21000,500,0.065150,0.051679,0.013471,0.924260
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,21500,0,21500,0.863370,0.631816,0.231555,0.234356
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,21500,21000,500,0.060108,0.047011,0.013097,0.932736
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,21500,0,21500,0.861957,0.629104,0.232853,0.234796
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,22000,21500,500,0.052156,0.033093,0.019062,0.954442
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,22000,0,22000,0.865177,0.626681,0.238496,0.234821
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,22000,21500,500,0.045797,0.028206,0.017591,0.961035
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,22000,0,22000,0.864637,0.627384,0.237253,0.236358
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,22500,22000,500,0.056272,0.037008,0.019264,0.948430
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,22500,0,22500,0.864565,0.624117,0.240448,0.237428
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,22500,22000,500,0.051146,0.033408,0.017738,0.953133
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,22500,0,22500,0.864032,0.626547,0.237485,0.238196
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,23000,22500,500,0.059617,0.038980,0.020637,0.948111
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,23000,0,23000,0.868333,0.632204,0.236129,0.233783
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,23000,22500,500,0.053556,0.034381,0.019175,0.952667
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,23000,0,23000,0.867914,0.630552,0.237362,0.234245
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,23500,23000,500,0.067542,0.045998,0.021544,0.935818
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,23500,0,23500,0.871821,0.631928,0.239893,0.232203
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,23500,23000,500,0.062781,0.040154,0.022627,0.945681
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,23500,0,23500,0.871813,0.629896,0.241917,0.232682
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,24000,23500,500,0.060360,0.035155,0.025205,0.950068
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,24000,0,24000,0.877956,0.633941,0.244015,0.218947
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,24000,23500,500,0.053298,0.029803,0.023494,0.958848
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,24000,0,24000,0.878703,0.635402,0.243301,0.219865
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,24500,24000,500,0.054989,0.031643,0.023346,0.956662
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,24500,0,24500,0.882970,0.634043,0.248927,0.219589
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,24500,24000,500,0.047710,0.028278,0.019431,0.960882
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,24500,0,24500,0.882624,0.633539,0.249084,0.221114
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,25000,24500,500,0.051491,0.032898,0.018593,0.952735
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,25000,0,25000,0.887820,0.644776,0.243044,0.208765
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,25000,24500,500,0.048925,0.027635,0.021290,0.960617
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,25000,0,25000,0.888284,0.641343,0.246942,0.210467
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,25500,25000,500,0.068418,0.044478,0.023940,0.937353
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,25500,0,25500,0.891652,0.642335,0.249317,0.205103
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,25500,25000,500,0.050873,0.029440,0.021433,0.960339
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,25500,0,25500,0.891088,0.645089,0.245999,0.206740
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,26000,25500,500,0.074752,0.050997,0.023755,0.928855
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,26000,0,26000,0.893319,0.645159,0.248160,0.207767
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,26000,25500,500,0.056033,0.030004,0.026030,0.960920
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,26000,0,26000,0.893201,0.647805,0.245396,0.207616
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,26500,26000,500,0.049959,0.034395,0.015564,0.952038
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,26500,0,26500,0.897235,0.645410,0.251825,0.211824
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,26500,26000,500,0.039393,0.025122,0.014271,0.966535
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,26500,0,26500,0.896798,0.647410,0.249387,0.210871
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,27000,26500,500,0.046966,0.027287,0.019679,0.965264
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,27000,0,27000,0.901589,0.649764,0.251824,0.207693
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,27000,26500,500,0.048039,0.026314,0.021725,0.968021
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,27000,0,27000,0.901765,0.650974,0.250790,0.207758
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,27500,27000,500,0.045658,0.025547,0.020110,0.967166
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,27500,0,27500,0.902014,0.645233,0.256781,0.205655
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,27500,27000,500,0.042177,0.023719,0.018457,0.968888
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,27500,0,27500,0.902508,0.646736,0.255773,0.206316
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,28000,27500,500,0.050493,0.026385,0.024109,0.965901
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,28000,0,28000,0.910144,0.651043,0.259101,0.194683
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,28000,27500,500,0.044508,0.023419,0.021089,0.969876
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,28000,0,28000,0.909859,0.652162,0.257697,0.195498
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,28500,28000,500,0.047089,0.027646,0.019443,0.962499
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,28500,0,28500,0.916296,0.648382,0.267914,0.197386
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,28500,28000,500,0.045026,0.025543,0.019484,0.966371
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,28500,0,28500,0.914535,0.651133,0.263402,0.195916
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,29000,28500,500,0.078557,0.054565,0.023992,0.920997
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,29000,0,29000,0.919091,0.653851,0.265240,0.187333
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,29000,28500,500,0.051775,0.030486,0.021289,0.961484
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,29000,0,29000,0.920869,0.657563,0.263306,0.187562
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,29500,29000,500,0.060494,0.041015,0.019479,0.940623
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,29500,0,29500,0.918410,0.653962,0.264448,0.186742
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,29500,29000,500,0.046894,0.028282,0.018611,0.962660
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,29500,0,29500,0.920779,0.653897,0.266882,0.187603
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,30000,29500,500,0.047588,0.031850,0.015738,0.954613
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,30000,0,30000,0.919135,0.663638,0.255497,0.182683
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,30000,29500,500,0.041306,0.025864,0.015442,0.964628
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,30000,0,30000,0.920572,0.661105,0.259467,0.183134
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,30500,30000,500,0.065092,0.044242,0.020850,0.934886
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,30500,0,30500,0.921902,0.661376,0.260526,0.181128
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,30500,30000,500,0.061612,0.039770,0.021842,0.942342
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,30500,0,30500,0.922660,0.663395,0.259265,0.180948
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,31000,30500,500,0.068804,0.053892,0.014912,0.920545
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,31000,0,31000,0.926045,0.661695,0.264350,0.179735
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,31000,30500,500,0.058720,0.043658,0.015062,0.937665
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,31000,0,31000,0.926670,0.658779,0.267891,0.182049
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,31500,31000,500,0.075654,0.061506,0.014148,0.903414
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,31500,0,31500,0.927560,0.653569,0.273991,0.183720
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,31500,31000,500,0.063688,0.050550,0.013137,0.922759
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,31500,0,31500,0.926852,0.657213,0.269640,0.182558
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,32000,31500,500,0.047777,0.035129,0.012647,0.946298
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,32000,0,32000,0.925643,0.661601,0.264041,0.180466
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,32000,31500,500,0.041926,0.030729,0.011197,0.954228
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,32000,0,32000,0.926329,0.661282,0.265046,0.179866
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,32500,32000,500,0.060211,0.044117,0.016094,0.930556
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,32500,0,32500,0.919254,0.659422,0.259832,0.187351
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,32500,32000,500,0.063222,0.047662,0.015560,0.926435
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,32500,0,32500,0.918850,0.659734,0.259116,0.186884
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,33000,32500,500,0.046071,0.025821,0.020250,0.965297
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,33000,0,33000,0.923535,0.655598,0.267938,0.183908
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,33000,32500,500,0.041237,0.023631,0.017606,0.968568
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,33000,0,33000,0.922994,0.656330,0.266664,0.183704
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,33500,33000,500,0.038919,0.024838,0.014081,0.965537
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,33500,0,33500,0.924007,0.656724,0.267283,0.182337
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,33500,33000,500,0.036754,0.022434,0.014319,0.970014
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,33500,0,33500,0.923328,0.659534,0.263794,0.182618
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,34000,33500,500,0.047668,0.033098,0.014570,0.953640
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,34000,0,34000,0.928261,0.659834,0.268428,0.179421
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,34000,33500,500,0.044689,0.029892,0.014797,0.958931
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,34000,0,34000,0.928826,0.658942,0.269885,0.179859
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,34500,34000,500,0.044885,0.027203,0.017682,0.962546
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,34500,0,34500,0.932943,0.664632,0.268311,0.169616
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,34500,34000,500,0.039573,0.022894,0.016679,0.970428
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,34500,0,34500,0.933671,0.663729,0.269942,0.172299
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,35000,34500,500,0.051533,0.034204,0.017329,0.955797
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,35000,0,35000,0.934156,0.657638,0.276518,0.176613
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,35000,34500,500,0.041696,0.028267,0.013429,0.963829
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,35000,0,35000,0.934230,0.658620,0.275610,0.176751
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,35500,35000,500,0.046163,0.034979,0.011184,0.952155
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,35500,0,35500,0.931430,0.653230,0.278201,0.177306
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,35500,35000,500,0.042117,0.030404,0.011713,0.958950
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,35500,0,35500,0.930380,0.654860,0.275519,0.177286
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,36000,35500,500,0.044172,0.034080,0.010093,0.949433
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,36000,0,36000,0.934912,0.657874,0.277038,0.173298
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,36000,35500,500,0.035688,0.025409,0.010279,0.964046
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,36000,0,36000,0.934896,0.656911,0.277985,0.174554
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,36500,36000,500,0.033524,0.024073,0.009451,0.966906
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,36500,0,36500,0.934036,0.663600,0.270436,0.169503
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,36500,36000,500,0.027641,0.018965,0.008676,0.975067
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,36500,0,36500,0.932553,0.661368,0.271185,0.170117
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,37000,36500,500,0.032551,0.022480,0.010071,0.969100
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,37000,0,37000,0.932185,0.665733,0.266451,0.167029
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,37000,36500,500,0.027070,0.017695,0.009374,0.976590
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,37000,0,37000,0.931476,0.664037,0.267440,0.167730
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,37500,37000,500,0.035464,0.023572,0.011892,0.969097
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,37500,0,37500,0.933366,0.665798,0.267567,0.165234
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,37500,37000,500,0.028773,0.018046,0.010727,0.977404
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,37500,0,37500,0.930667,0.667030,0.263637,0.163920
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,38000,37500,500,0.041555,0.026035,0.015520,0.964029
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,38000,0,38000,0.928522,0.665786,0.262736,0.162934
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,38000,37500,500,0.038134,0.022493,0.015641,0.971133
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,38000,0,38000,0.928674,0.666241,0.262433,0.164384
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,38500,38000,500,0.043485,0.029370,0.014115,0.957868
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,38500,0,38500,0.928464,0.665988,0.262476,0.161226
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,38500,38000,500,0.027997,0.016271,0.011726,0.978766
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,38500,0,38500,0.928553,0.670208,0.258345,0.160141
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,39000,38500,500,0.037489,0.025957,0.011533,0.964849
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,39000,0,39000,0.932693,0.672789,0.259904,0.156933
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,39000,38500,500,0.030195,0.019206,0.010989,0.975274
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,39000,0,39000,0.930902,0.674887,0.256015,0.157499
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,39500,39000,500,0.046696,0.035319,0.011377,0.948354
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,39500,0,39500,0.934056,0.671839,0.262217,0.155945
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,39500,39000,500,0.032670,0.021892,0.010778,0.970793
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,39500,0,39500,0.933194,0.672551,0.260643,0.155725
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,adjacent,40000,39500,500,0.036342,0.028160,0.008182,0.960374
rep_moco_sched,rep_moco,sched_0.9_1.0,student_h,vs_initial,40000,0,40000,0.935591,0.670353,0.265237,0.157177
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,adjacent,40000,39500,500,0.028119,0.020932,0.007187,0.971153
rep_moco_sched,rep_moco,sched_0.9_1.0,teacher_h,vs_initial,40000,0,40000,0.936119,0.672661,0.263458,0.156541
