arm,step,u_batchtime,u_batchtime_e
align,8002,0.016094,
align,8003,0.016105,
align,8004,0.016099,
align,8005,0.016110,
align,8006,0.016086,
align,8007,0.016083,
align,8008,0.016101,
align,8009,0.016111,
align,8010,0.016076,
align,8011,0.016094,
align,8012,0.016095,
align,8013,0.016094,
align,8014,0.016091,
align,8015,0.016087,
align,8016,0.016090,
align,8017,0.016115,
align,8018,0.016124,
align,8019,0.016080,
align,8020,0.016091,
align,8021,0.016093,
align,8022,0.016114,
align,8023,0.016095,
align,8024,0.016086,
align,8025,0.016078,
align,8026,0.016104,
align,8027,0.016074,
align,8028,0.016091,
align,8029,0.016093,
align,8030,0.016090,
align,8031,0.016089,
align,8032,0.016099,
align,8033,0.016109,
align,8034,0.016102,
align,8035,0.016080,
align,8036,0.016103,
align,8037,0.016114,
align,8038,0.016080,
align,8039,0.016066,
align,8040,0.016094,
align,8041,0.016140,
align,8042,0.016102,
align,8043,0.016112,
align,8044,0.016091,
align,8045,0.016086,
align,8046,0.016088,
align,8047,0.016120,
align,8048,0.016120,
align,8049,0.016115,
align,8050,0.016172,
align,8051,0.016139,
align,8052,0.016150,
align,8053,0.016236,
align,8054,0.016209,
align,8055,0.016184,
align,8056,0.016214,
align,8057,0.016278,
align,8058,0.016434,
align,8059,0.016527,
align,8060,0.016614,
align,8061,0.016751,
align,8062,0.016838,
align,8063,0.016947,
align,8064,0.016642,
align,8065,0.016577,
align,8066,0.016631,
align,8067,0.016441,
align,8068,0.016456,
align,8069,0.016311,
align,8070,0.016420,
align,8071,0.016232,
align,8072,0.016182,
align,8073,0.016161,
align,8074,0.016129,
align,8075,0.016094,
align,8076,0.016102,
align,8077,0.016156,
align,8078,0.016196,
align,8079,0.016277,
align,8080,0.016385,
align,8081,0.016515,
align,8082,0.016721,
align,8083,0.016815,
align,8084,0.016592,
align,8085,0.016506,
align,8086,0.016468,
align,8087,0.016417,
align,8088,0.016398,
align,8089,0.016381,
align,8090,0.016363,
align,8091,0.016346,
align,8092,0.016346,
align,8093,0.016339,
align,8094,0.016326,
align,8095,0.016325,
align,8096,0.016326,
align,8097,0.016314,
align,8098,0.016298,
align,8099,0.016310,
align,8100,0.016305,
align,8101,0.016289,
align,8102,0.016303,
align,8103,0.016285,
align,8104,0.016292,
align,8105,0.016285,
align,8106,0.016281,
align,8107,0.016289,
align,8108,0.016272,
align,8109,0.016258,
align,8110,0.016259,
align,8111,0.016266,
align,8112,0.016256,
align,8113,0.016241,
align,8114,0.016253,
align,8115,0.016240,
align,8116,0.016236,
align,8117,0.016234,
align,8118,0.016223,
align,8119,0.016228,
align,8120,0.016220,
align,8121,0.016218,
align,8122,0.016220,
align,8123,0.016216,
align,8124,0.016196,
align,8125,0.016204,
align,8126,0.016195,
align,8127,0.016184,
align,8128,0.016199,
align,8129,0.016186,
align,8130,0.016178,
align,8131,0.016178,
align,8132,0.016173,
align,8133,0.016178,
align,8134,0.016169,
align,8135,0.016178,
align,8136,0.016169,
align,8137,0.016167,
align,8138,0.016167,
align,8139,0.016155,
align,8140,0.016167,
align,8141,0.016161,
align,8142,0.016155,
align,8143,0.016137,
align,8144,0.016145,
align,8145,0.016154,
align,8146,0.016156,
align,8147,0.016143,
align,8148,0.016145,
align,8149,0.016132,
align,8150,0.016140,
align,8151,0.016136,
align,8152,0.016133,
align,8153,0.016136,
align,8154,0.016129,
align,8155,0.016124,
align,8156,0.016128,
align,8157,0.016131,
align,8158,0.016123,
align,8159,0.016124,
align,8160,0.016123,
align,8161,0.016116,
align,8162,0.016119,
align,8163,0.016106,
align,8164,0.016114,
align,8165,0.016101,
align,8166,0.016108,
align,8167,0.016107,
align,8168,0.016121,
align,8169,0.016108,
align,8170,0.016104,
align,8171,0.016105,
align,8172,0.016111,
align,8173,0.016091,
align,8174,0.016084,
align,8175,0.016092,
align,8176,0.016101,
align,8177,0.016088,
align,8178,0.016089,
align,8179,0.016100,
align,8180,0.016086,
align,8181,0.016077,
align,8182,0.016079,
align,8183,0.016079,
align,8184,0.016081,
align,8185,0.016079,
align,8186,0.016087,
align,8187,0.016060,
align,8188,0.016067,
align,8189,0.016067,
align,8190,0.016062,
align,8191,0.016044,
align,8192,0.016053,
align,8193,0.016050,
align,8194,0.016051,
align,8195,0.016067,
align,8196,0.016051,
align,8197,0.016041,
align,8198,0.016052,
align,8199,0.016051,
align,8200,0.016038,
align,8201,0.016054,
align,8202,0.016034,
align,8203,0.016046,
align,8204,0.016026,
align,8205,0.016031,
align,8206,0.016027,
align,8207,0.016039,
align,8208,0.016029,
align,8209,0.016020,
align,8210,0.016029,
align,8211,0.016027,
align,8212,0.016016,
align,8213,0.016013,
align,8214,0.016012,
align,8215,0.016018,
align,8216,0.016012,
align,8217,0.016013,
align,8218,0.016021,
align,8219,0.016023,
align,8220,0.016007,
align,8221,0.016019,
align,8222,0.016020,
align,8223,0.016014,
align,8224,0.016022,
align,8225,0.016003,
align,8226,0.016007,
align,8227,0.016008,
align,8228,0.016019,
align,8229,0.016000,
align,8230,0.016008,
align,8231,0.015993,
align,8232,0.016005,
align,8233,0.015995,
align,8234,0.015997,
align,8235,0.015991,
align,8236,0.015995,
align,8237,0.015991,
align,8238,0.015995,
align,8239,0.015998,
align,8240,0.015999,
align,8241,0.015993,
align,8242,0.015990,
align,8243,0.015994,
align,8244,0.015995,
align,8245,0.015981,
align,8246,0.015993,
align,8247,0.015990,
align,8248,0.015986,
align,8249,0.015992,
align,8250,0.015994,
align,8251,0.015993,
align,8252,0.015979,
align,8253,0.015981,
align,8254,0.015978,
align,8255,0.015984,
align,8256,0.015986,
align,8257,0.015981,
align,8258,0.015981,
align,8259,0.015987,
align,8260,0.015988,
align,8261,0.015976,
align,8262,0.015980,
align,8263,0.015993,
align,8264,0.015973,
align,8265,0.015982,
align,8266,0.015973,
align,8267,0.015972,
align,8268,0.015975,
align,8269,0.015970,
align,8270,0.015982,
align,8271,0.015972,
align,8272,0.015963,
align,8273,0.015969,
align,8274,0.015981,
align,8275,0.015983,
align,8276,0.015962,
align,8277,0.015964,
align,8278,0.015954,
align,8279,0.015955,
align,8280,0.015962,
align,8281,0.015973,
align,8282,0.015959,
align,8283,0.015965,
align,8284,0.015958,
align,8285,0.015958,
align,8286,0.015968,
align,8287,0.015964,
align,8288,0.015970,
align,8289,0.015960,
align,8290,0.015963,
align,8291,0.015956,
align,8292,0.015950,
align,8293,0.015969,
align,8294,0.015974,
align,8295,0.015967,
align,8296,0.015957,
align,8297,0.015974,
align,8298,0.015983,
align,8299,0.015982,
align,8300,0.015970,
align,8301,0.015966,
align,8302,0.015979,
align,8303,0.015968,
align,8304,0.015975,
align,8305,0.015976,
align,8306,0.015966,
align,8307,0.015985,
align,8308,0.015977,
align,8309,0.015989,
align,8310,0.016018,
align,8311,0.016002,
align,8312,0.015993,
align,8313,0.016034,
align,8314,0.016082,
align,8315,0.016094,
align,8316,0.016103,
align,8317,0.016104,
align,8318,0.016093,
align,8319,0.016265,
align,8320,0.016270,
align,8321,0.016283,
align,8322,0.016296,
align,8323,0.016406,
align,8324,0.016499,
align,8325,0.016452,
align,8326,0.016541,
align,8327,0.016573,
align,8328,0.016618,
align,8329,0.016614,
align,8330,0.016607,
align,8331,0.016610,
align,8332,0.016592,
align,8333,0.016572,
align,8334,0.016556,
align,8335,0.016534,
align,8336,0.016509,
align,8337,0.016471,
align,8338,0.016459,
align,8339,0.016443,
align,8340,0.016454,
align,8341,0.016417,
align,8342,0.016410,
align,8343,0.016390,
align,8344,0.016364,
align,8345,0.016364,
align,8346,0.016347,
align,8347,0.016334,
align,8348,0.016335,
align,8349,0.016327,
align,8350,0.016303,
align,8351,0.016288,
align,8352,0.016272,
align,8353,0.016264,
align,8354,0.016251,
align,8355,0.016234,
align,8356,0.016226,
align,8357,0.016219,
align,8358,0.016206,
align,8359,0.016194,
align,8360,0.016195,
align,8361,0.016185,
align,8362,0.016170,
align,8363,0.016172,
align,8364,0.016163,
align,8365,0.016139,
align,8366,0.016124,
align,8367,0.016130,
align,8368,0.016131,
align,8369,0.016122,
align,8370,0.016120,
align,8371,0.016119,
align,8372,0.016142,
align,8373,0.016151,
align,8374,0.016466,
align,8375,0.018167,
align,8376,0.016500,
align,8377,0.016206,
align,8378,0.016162,
align,8379,0.016155,
align,8380,0.016168,
align,8381,0.016165,
align,8382,0.016148,
align,8383,0.016161,
align,8384,0.016161,
align,8385,0.016161,
align,8386,0.016168,
align,8387,0.016157,
align,8388,0.016179,
align,8389,0.016164,
align,8390,0.016177,
align,8391,0.016167,
align,8392,0.016163,
align,8393,0.016171,
align,8394,0.016170,
align,8395,0.016168,
align,8396,0.016179,
align,8397,0.016174,
align,8398,0.016175,
align,8399,0.016179,
align,8400,0.016182,
align,8401,0.016178,
align,8402,0.016182,
align,8403,0.016177,
align,8404,0.016178,
align,8405,0.016184,
align,8406,0.016184,
align,8407,0.016186,
align,8408,0.016180,
align,8409,0.016181,
align,8410,0.016175,
align,8411,0.016181,
align,8412,0.016180,
align,8413,0.016185,
align,8414,0.016189,
align,8415,0.016189,
align,8416,0.016186,
align,8417,0.016180,
align,8418,0.016193,
align,8419,0.016185,
align,8420,0.016188,
align,8421,0.016191,
align,8422,0.016176,
align,8423,0.016188,
align,8424,0.016191,
align,8425,0.016191,
align,8426,0.016182,
align,8427,0.016200,
align,8428,0.016178,
align,8429,0.016187,
align,8430,0.016198,
align,8431,0.016186,
align,8432,0.016180,
align,8433,0.016188,
align,8434,0.016175,
align,8435,0.016187,
align,8436,0.016192,
align,8437,0.016183,
align,8438,0.016183,
align,8439,0.016182,
align,8440,0.016178,
align,8441,0.016179,
align,8442,0.016181,
align,8443,0.016182,
align,8444,0.016178,
align,8445,0.016174,
align,8446,0.016175,
align,8447,0.016179,
align,8448,0.016186,
align,8449,0.016187,
align,8450,0.016175,
align,8451,0.016169,
align,8452,0.016174,
align,8453,0.016179,
align,8454,0.016176,
align,8455,0.016172,
align,8456,0.016172,
align,8457,0.016176,
align,8458,0.016172,
align,8459,0.016185,
align,8460,0.016179,
align,8461,0.016189,
align,8462,0.016170,
align,8463,0.016167,
align,8464,0.016183,
align,8465,0.016175,
align,8466,0.016166,
align,8467,0.016161,
align,8468,0.016159,
align,8469,0.016172,
align,8470,0.016173,
align,8471,0.016181,
align,8472,0.016170,
align,8473,0.016169,
align,8474,0.016169,
align,8475,0.016168,
align,8476,0.016163,
align,8477,0.016169,
align,8478,0.016163,
align,8479,0.016168,
align,8480,0.016152,
align,8481,0.016169,
align,8482,0.016162,
align,8483,0.016170,
align,8484,0.016165,
align,8485,0.016157,
align,8486,0.016161,
align,8487,0.016157,
align,8488,0.016165,
align,8489,0.016157,
align,8490,0.016176,
align,8491,0.016170,
align,8492,0.016160,
align,8493,0.016163,
align,8494,0.016158,
align,8495,0.016166,
align,8496,0.016163,
align,8497,0.016157,
align,8498,0.016147,
align,8499,0.016149,
align,8500,0.016139,
align,8501,0.016157,
align,8502,0.016157,
align,8503,0.016144,
align,8504,0.016143,
align,8505,0.016149,
align,8506,0.016165,
align,8507,0.016141,
align,8508,0.016158,
align,8509,0.016155,
align,8510,0.016160,
align,8511,0.016147,
align,8512,0.016150,
align,8513,0.016141,
align,8514,0.016161,
align,8515,0.016143,
align,8516,0.016142,
align,8517,0.016147,
align,8518,0.016147,
align,8519,0.016146,
align,8520,0.016149,
align,8521,0.016148,
align,8522,0.016147,
align,8523,0.016139,
align,8524,0.016142,
align,8525,0.016152,
align,8526,0.016138,
align,8527,0.016149,
align,8528,0.016143,
align,8529,0.016156,
align,8530,0.016138,
align,8531,0.016138,
align,8532,0.016125,
align,8533,0.016135,
align,8534,0.016142,
align,8535,0.016132,
align,8536,0.016138,
align,8537,0.016147,
align,8538,0.016143,
align,8539,0.016135,
align,8540,0.016135,
align,8541,0.016135,
align,8542,0.016128,
align,8543,0.016138,
align,8544,0.016140,
align,8545,0.016128,
align,8546,0.016133,
align,8547,0.016120,
align,8548,0.016134,
align,8549,0.016119,
align,8550,0.016135,
align,8551,0.016136,
align,8552,0.016123,
align,8553,0.016130,
align,8554,0.016122,
align,8555,0.016123,
align,8556,0.016120,
align,8557,0.016120,
align,8558,0.016124,
align,8559,0.016131,
align,8560,0.016123,
align,8561,0.016124,
align,8562,0.016120,
align,8563,0.016123,
align,8564,0.016115,
align,8565,0.016112,
align,8566,0.016122,
align,8567,0.016114,
align,8568,0.016113,
align,8569,0.016112,
align,8570,0.016126,
align,8571,0.016108,
align,8572,0.016106,
align,8573,0.016119,
align,8574,0.016113,
align,8575,0.016109,
align,8576,0.016109,
align,8577,0.016115,
align,8578,0.016109,
align,8579,0.016116,
align,8580,0.016103,
align,8581,0.016117,
align,8582,0.016124,
align,8583,0.016112,
align,8584,0.016111,
align,8585,0.016112,
align,8586,0.016116,
align,8587,0.016100,
align,8588,0.016109,
align,8589,0.016101,
align,8590,0.016099,
align,8591,0.016108,
align,8592,0.016089,
align,8593,0.016096,
align,8594,0.016099,
align,8595,0.016097,
align,8596,0.016094,
align,8597,0.016100,
align,8598,0.016101,
align,8599,0.016094,
align,8600,0.016096,
align,8601,0.016099,
align,8602,0.016091,
align,8603,0.016097,
align,8604,0.016091,
align,8605,0.016085,
align,8606,0.016083,
align,8607,0.016089,
align,8608,0.016099,
align,8609,0.016087,
align,8610,0.016082,
align,8611,0.016084,
align,8612,0.016094,
align,8613,0.016089,
align,8614,0.016085,
align,8615,0.016079,
align,8616,0.016090,
align,8617,0.016079,
align,8618,0.016086,
align,8619,0.016084,
align,8620,0.016072,
align,8621,0.016076,
align,8622,0.016069,
align,8623,0.016080,
align,8624,0.016060,
align,8625,0.016075,
align,8626,0.016073,
align,8627,0.016062,
align,8628,0.016070,
align,8629,0.016082,
align,8630,0.016061,
align,8631,0.016062,
align,8632,0.016062,
align,8633,0.016067,
align,8634,0.016072,
align,8635,0.016081,
align,8636,0.016063,
align,8637,0.016058,
align,8638,0.016055,
align,8639,0.016064,
align,8640,0.016061,
align,8641,0.016061,
align,8642,0.016067,
align,8643,0.016061,
align,8644,0.016049,
align,8645,0.016064,
align,8646,0.016050,
align,8647,0.016058,
align,8648,0.016081,
align,8649,0.016048,
align,8650,0.016062,
align,8651,0.016044,
align,8652,0.016048,
align,8653,0.016061,
align,8654,0.016050,
align,8655,0.016051,
align,8656,0.016038,
align,8657,0.016043,
align,8658,0.016051,
align,8659,0.016035,
align,8660,0.016050,
align,8661,0.016055,
align,8662,0.016058,
align,8663,0.016042,
align,8664,0.016043,
align,8665,0.016046,
align,8666,0.016027,
align,8667,0.016034,
align,8668,0.016046,
align,8669,0.016038,
align,8670,0.016041,
align,8671,0.016040,
align,8672,0.016053,
align,8673,0.016035,
align,8674,0.016038,
align,8675,0.016045,
align,8676,0.016037,
align,8677,0.016029,
align,8678,0.016030,
align,8679,0.016026,
align,8680,0.016038,
align,8681,0.016026,
align,8682,0.016025,
align,8683,0.016025,
align,8684,0.016030,
align,8685,0.016021,
align,8686,0.016032,
align,8687,0.016023,
align,8688,0.016033,
align,8689,0.016023,
align,8690,0.016029,
align,8691,0.016022,
align,8692,0.016015,
align,8693,0.016026,
align,8694,0.016020,
align,8695,0.016025,
align,8696,0.016028,
align,8697,0.016014,
align,8698,0.016017,
align,8699,0.016018,
align,8700,0.016026,
align,8701,0.016006,
align,8702,0.016031,
align,8703,0.016022,
align,8704,0.016020,
align,8705,0.016021,
align,8706,0.016002,
align,8707,0.016030,
align,8708,0.016035,
align,8709,0.016031,
align,8710,0.016026,
align,8711,0.016043,
align,8712,0.016047,
align,8713,0.016076,
align,8714,0.016047,
align,8715,0.016061,
align,8716,0.016141,
align,8717,0.016134,
align,8718,0.016144,
align,8719,0.016543,
align,8720,0.016145,
align,8721,0.016232,
align,8722,0.016468,
align,8723,0.016410,
align,8724,0.016528,
align,8725,0.016907,
align,8726,0.031290,
align,8727,0.017998,
align,8728,0.016647,
align,8729,0.017207,
align,8730,0.021371,
align,8731,0.026514,
align,8732,0.018882,
align,8733,0.016883,
align,8734,0.016443,
align,8735,0.016439,
align,8736,0.016324,
align,8737,0.016351,
align,8738,0.016212,
align,8739,0.016207,
align,8740,0.016197,
align,8741,0.016262,
align,8742,0.016278,
align,8743,0.016282,
align,8744,0.016350,
align,8745,0.016293,
align,8746,0.016314,
align,8747,0.016331,
align,8748,0.016268,
align,8749,0.016264,
align,8750,0.016257,
align,8751,0.016355,
align,8752,0.016353,
align,8753,0.016384,
align,8754,0.016395,
align,8755,0.016436,
align,8756,0.016414,
align,8757,0.016294,
align,8758,0.016427,
align,8759,0.016389,
align,8760,0.016376,
align,8761,0.016378,
align,8762,0.016374,
align,8763,0.016292,
align,8764,0.016357,
align,8765,0.016334,
align,8766,0.016279,
align,8767,0.016338,
align,8768,0.016342,
align,8769,0.016333,
align,8770,0.016298,
align,8771,0.016268,
align,8772,0.016260,
align,8773,0.016265,
align,8774,0.016365,
align,8775,0.016246,
align,8776,0.016357,
align,8777,0.016253,
