arm,step,one_minus_ff
pred_moco,32470,0.237464
pred_moco,32471,0.258241
pred_moco,32472,0.238295
pred_moco,32473,0.236781
pred_moco,32474,0.240234
pred_moco,32475,0.243348
pred_moco,32476,0.241578
pred_moco,32477,0.236209
pred_moco,32478,0.237886
pred_moco,32479,0.238376
pred_moco,32480,0.237785
pred_moco,32481,0.233224
pred_moco,32482,0.234558
pred_moco,32483,0.239639
pred_moco,32484,0.234355
pred_moco,32485,0.235219
pred_moco,32486,0.239560
pred_moco,32487,0.237162
pred_moco,32488,0.238998
pred_moco,32489,0.239213
pred_moco,32490,0.242412
pred_moco,32491,0.242618
pred_moco,32492,0.241797
pred_moco,32493,0.238495
pred_moco,32494,0.240376
pred_moco,32495,0.240401
pred_moco,32496,0.235639
pred_moco,32497,0.238261
pred_moco,32498,0.233699
pred_moco,32499,0.241047
pred_moco,32500,0.242938
pred_moco,32501,0.238171
pred_moco,32502,0.234665
pred_moco,32503,0.234494
pred_moco,32504,0.237983
pred_moco,32505,0.237369
pred_moco,32506,0.239187
pred_moco,32507,0.246802
pred_moco,32508,0.233922
pred_moco,32509,0.238899
pred_moco,32510,0.240416
pred_moco,32511,0.241756
pred_moco,32512,0.245441
pred_moco,32513,0.241490
pred_moco,32514,0.238769
pred_moco,32515,0.244539
pred_moco,32516,0.233489
pred_moco,32517,0.237196
pred_moco,32518,0.231246
pred_moco,32519,0.242632
pred_moco,32520,0.237791
pred_moco,32521,0.237959
pred_moco,32522,0.239591
pred_moco,32523,0.241600
pred_moco,32524,0.239687
pred_moco,32525,0.241952
pred_moco,32526,0.237630
pred_moco,32527,0.242780
pred_moco,32528,0.236879
pred_moco,32529,0.234384
pred_moco,32530,0.231468
pred_moco,32531,0.239385
pred_moco,32532,0.233497
pred_moco,32533,0.242730
pred_moco,32534,0.240596
pred_moco,32535,0.234721
pred_moco,32536,0.240840
pred_moco,32537,0.245076
pred_moco,32538,0.237848
pred_moco,32539,0.243427
pred_moco,32540,0.241303
pred_moco,32541,0.241705
pred_moco,32542,0.239805
pred_moco,32543,0.238716
pred_moco,32544,0.240144
pred_moco,32545,0.244229
pred_moco,32546,0.238759
pred_moco,32547,0.233523
pred_moco,32548,0.234194
pred_moco,32549,0.232196
pred_moco,32550,0.233562
pred_moco,32551,0.237908
pred_moco,32552,0.243092
pred_moco,32553,0.240726
pred_moco,32554,0.243585
pred_moco,32555,0.231896
pred_moco,32556,0.237609
pred_moco,32557,0.240629
pred_moco,32558,0.235547
pred_moco,32559,0.236507
pred_moco,32560,0.242771
pred_moco,32561,0.239478
pred_moco,32562,0.239338
pred_moco,32563,0.238652
pred_moco,32564,0.245451
pred_moco,32565,0.244336
pred_moco,32566,0.238745
pred_moco,32567,0.238769
pred_moco,32568,0.233403
pred_moco,32569,0.243277
pred_moco,32570,0.240890
pred_moco,32571,0.245569
pred_moco,32572,0.242650
pred_moco,32573,0.239677
pred_moco,32574,0.239286
pred_moco,32575,0.243642
pred_moco,32576,0.249362
pred_moco,32577,0.242861
pred_moco,32578,0.240556
pred_moco,32579,0.229745
pred_moco,32580,0.240267
pred_moco,32581,0.237303
pred_moco,32582,0.235056
pred_moco,32583,0.235895
pred_moco,32584,0.238260
pred_moco,32585,0.235602
pred_moco,32586,0.233097
pred_moco,32587,0.235612
pred_moco,32588,0.234787
pred_moco,32589,0.239445
pred_moco,32590,0.239608
pred_moco,32591,0.238590
pred_moco,32592,0.247351
pred_moco,32593,0.256164
pred_moco,32594,0.240358
pred_moco,32595,0.244363
pred_moco,32596,0.241032
pred_moco,32597,0.238802
pred_moco,32598,0.235223
pred_moco,32599,0.246328
pred_moco,32600,0.246255
pred_moco,32601,0.235292
pred_moco,32602,0.239848
pred_moco,32603,0.246072
pred_moco,32604,0.242364
pred_moco,32605,0.240734
pred_moco,32606,0.243733
pred_moco,32607,0.241675
pred_moco,32608,0.241710
pred_moco,32609,0.244394
pred_moco,32610,0.239559
pred_moco,32611,0.241229
pred_moco,32612,0.236175
pred_moco,32613,0.256696
pred_moco,32614,0.241674
pred_moco,32615,0.235729
pred_moco,32616,0.247033
pred_moco,32617,0.239738
pred_moco,32618,0.241084
pred_moco,32619,0.234031
pred_moco,32620,0.242657
pred_moco,32621,0.239271
pred_moco,32622,0.235577
pred_moco,32623,0.241635
pred_moco,32624,0.240348
pred_moco,32625,0.243655
pred_moco,32626,0.238286
pred_moco,32627,0.238949
pred_moco,32628,0.242952
pred_moco,32629,0.237859
pred_moco,32630,0.241654
pred_moco,32631,0.241458
pred_moco,32632,0.246328
pred_moco,32633,0.242937
pred_moco,32634,0.234716
pred_moco,32635,0.236388
pred_moco,32636,0.237008
pred_moco,32637,0.241446
pred_moco,32638,0.242621
pred_moco,32639,0.236277
pred_moco,32640,0.240520
pred_moco,32641,0.237085
pred_moco,32642,0.251188
pred_moco,32643,0.237981
pred_moco,32644,0.242710
pred_moco,32645,0.235575
pred_moco,32646,0.237161
pred_moco,32647,0.242179
pred_moco,32648,0.246915
pred_moco,32649,0.241165
pred_moco,32650,0.248457
pred_moco,32651,0.240815
pred_moco,32652,0.235389
pred_moco,32653,0.230184
pred_moco,32654,0.233231
pred_moco,32655,0.240497
pred_moco,32656,0.235698
pred_moco,32657,0.238199
pred_moco,32658,0.241234
pred_moco,32659,0.238157
pred_moco,32660,0.236629
pred_moco,32661,0.237847
pred_moco,32662,0.235649
pred_moco,32663,0.244219
pred_moco,32664,0.240850
pred_moco,32665,0.234803
pred_moco,32666,0.233062
pred_moco,32667,0.240387
pred_moco,32668,0.244441
pred_moco,32669,0.237975
pred_moco,32670,0.239039
pred_moco,32671,0.237197
pred_moco,32672,0.234892
pred_moco,32673,0.241901
pred_moco,32674,0.239708
pred_moco,32675,0.239446
pred_moco,32676,0.243056
pred_moco,32677,0.241449
pred_moco,32678,0.237951
pred_moco,32679,0.254502
pred_moco,32680,0.241459
pred_moco,32681,0.240021
pred_moco,32682,0.241206
pred_moco,32683,0.240708
pred_moco,32684,0.241233
pred_moco,32685,0.241452
pred_moco,32686,0.240149
pred_moco,32687,0.253798
pred_moco,32688,0.236378
pred_moco,32689,0.229167
pred_moco,32690,0.237245
pred_moco,32691,0.236021
pred_moco,32692,0.245788
pred_moco,32693,0.240997
pred_moco,32694,0.239156
pred_moco,32695,0.240536
pred_moco,32696,0.239144
pred_moco,32697,0.248568
pred_moco,32698,0.240387
pred_moco,32699,0.250796
pred_moco,32700,0.245618
pred_moco,32701,0.235526
pred_moco,32702,0.240371
pred_moco,32703,0.255460
pred_moco,32704,0.238584
pred_moco,32705,0.240938
pred_moco,32706,0.260050
pred_moco,32707,0.235290
pred_moco,32708,0.239568
pred_moco,32709,0.236223
pred_moco,32710,0.241467
pred_moco,32711,0.229967
pred_moco,32712,0.239999
pred_moco,32713,0.240176
pred_moco,32714,0.243170
pred_moco,32715,0.240340
pred_moco,32716,0.255648
pred_moco,32717,0.245054
pred_moco,32718,0.238904
pred_moco,32719,0.243228
pred_moco,32720,0.238898
pred_moco,32721,0.240889
pred_moco,32722,0.238922
pred_moco,32723,0.248256
pred_moco,32724,0.243413
pred_moco,32725,0.235358
pred_moco,32726,0.234730
pred_moco,32727,0.240835
pred_moco,32728,0.243373
pred_moco,32729,0.240072
pred_moco,32730,0.244762
pred_moco,32731,0.244579
pred_moco,32732,0.235735
pred_moco,32733,0.243215
pred_moco,32734,0.238310
pred_moco,32735,0.238125
pred_moco,32736,0.240062
pred_moco,32737,0.237513
pred_moco,32738,0.233792
pred_moco,32739,0.233793
pred_moco,32740,0.238967
pred_moco,32741,0.246974
pred_moco,32742,0.233525
pred_moco,32743,0.237326
pred_moco,32744,0.235175
pred_moco,32745,0.238760
pred_moco,32746,0.239364
pred_moco,32747,0.241051
pred_moco,32748,0.237761
pred_moco,32749,0.237807
pred_moco,32750,0.230780
pred_moco,32751,0.239907
pred_moco,32752,0.239776
pred_moco,32753,0.241417
pred_moco,32754,0.234674
pred_moco,32755,0.238741
pred_moco,32756,0.239308
pred_moco,32757,0.241332
pred_moco,32758,0.240643
pred_moco,32759,0.232810
pred_moco,32760,0.235221
pred_moco,32761,0.240854
pred_moco,32762,0.244031
pred_moco,32763,0.243068
pred_moco,32764,0.241456
pred_moco,32765,0.243094
pred_moco,32766,0.236944
pred_moco,32767,0.239549
pred_moco,32768,0.238649
pred_moco,32769,0.242128
pred_moco,32770,0.248277
pred_moco,32771,0.232371
pred_moco,32772,0.235576
pred_moco,32773,0.239768
pred_moco,32774,0.241541
pred_moco,32775,0.243620
pred_moco,32776,0.245101
pred_moco,32777,0.240734
pred_moco,32778,0.235726
pred_moco,32779,0.242721
pred_moco,32780,0.239623
pred_moco,32781,0.243912
pred_moco,32782,0.243377
pred_moco,32783,0.244003
pred_moco,32784,0.246251
pred_moco,32785,0.241033
pred_moco,32786,0.243693
pred_moco,32787,0.240131
pred_moco,32788,0.244872
pred_moco,32789,0.242482
pred_moco,32790,0.243525
pred_moco,32791,0.244537
pred_moco,32792,0.238386
pred_moco,32793,0.239934
pred_moco,32794,0.241843
pred_moco,32795,0.234824
pred_moco,32796,0.244132
pred_moco,32797,0.250470
pred_moco,32798,0.243077
pred_moco,32799,0.240986
pred_moco,32800,0.246318
pred_moco,32801,0.237280
pred_moco,32802,0.243056
pred_moco,32803,0.242716
pred_moco,32804,0.243200
pred_moco,32805,0.239039
pred_moco,32806,0.241810
pred_moco,32807,0.252727
pred_moco,32808,0.246053
pred_moco,32809,0.237050
pred_moco,32810,0.249837
pred_moco,32811,0.247443
pred_moco,32812,0.237470
pred_moco,32813,0.238280
pred_moco,32814,0.234625
pred_moco,32815,0.238820
pred_moco,32816,0.244040
pred_moco,32817,0.245719
pred_moco,32818,0.235620
pred_moco,32819,0.241152
pred_moco,32820,0.247040
pred_moco,32821,0.237278
pred_moco,32822,0.236750
pred_moco,32823,0.236053
pred_moco,32824,0.238946
pred_moco,32825,0.234600
pred_moco,32826,0.244915
pred_moco,32827,0.254793
pred_moco,32828,0.239260
pred_moco,32829,0.237096
pred_moco,32830,0.235805
pred_moco,32831,0.251267
pred_moco,32832,0.235388
pred_moco,32833,0.243542
pred_moco,32834,0.243845
pred_moco,32835,0.238311
pred_moco,32836,0.238112
pred_moco,32837,0.240635
pred_moco,32838,0.239584
pred_moco,32839,0.238721
pred_moco,32840,0.234991
pred_moco,32841,0.237486
pred_moco,32842,0.242267
pred_moco,32843,0.240784
pred_moco,32844,0.247740
pred_moco,32845,0.234034
pred_moco,32846,0.236231
pred_moco,32847,0.244051
pred_moco,32848,0.234589
pred_moco,32849,0.244279
pred_moco,32850,0.239562
pred_moco,32851,0.238775
pred_moco,32852,0.243477
pred_moco,32853,0.235845
pred_moco,32854,0.242931
pred_moco,32855,0.246741
pred_moco,32856,0.241314
pred_moco,32857,0.239032
pred_moco,32858,0.237545
pred_moco,32859,0.241852
pred_moco,32860,0.238791
pred_moco,32861,0.241796
pred_moco,32862,0.258039
pred_moco,32863,0.249127
pred_moco,32864,0.242101
pred_moco,32865,0.238419
pred_moco,32866,0.234575
pred_moco,32867,0.241615
pred_moco,32868,0.237075
pred_moco,32869,0.242838
pred_moco,32870,0.243468
pred_moco,32871,0.252082
pred_moco,32872,0.243728
pred_moco,32873,0.242206
pred_moco,32874,0.235861
pred_moco,32875,0.237433
pred_moco,32876,0.234368
pred_moco,32877,0.234319
pred_moco,32878,0.248639
pred_moco,32879,0.237545
pred_moco,32880,0.240660
pred_moco,32881,0.243163
pred_moco,32882,0.237346
pred_moco,32883,0.239689
pred_moco,32884,0.241217
pred_moco,32885,0.239664
pred_moco,32886,0.240888
pred_moco,32887,0.239921
pred_moco,32888,0.240382
pred_moco,32889,0.239405
pred_moco,32890,0.237906
pred_moco,32891,0.242565
pred_moco,32892,0.241750
pred_moco,32893,0.238169
pred_moco,32894,0.244448
pred_moco,32895,0.242370
pred_moco,32896,0.237166
pred_moco,32897,0.240557
pred_moco,32898,0.245714
pred_moco,32899,0.240547
pred_moco,32900,0.232869
pred_moco,32901,0.241305
pred_moco,32902,0.232992
pred_moco,32903,0.236627
pred_moco,32904,0.238283
pred_moco,32905,0.238245
pred_moco,32906,0.237325
pred_moco,32907,0.239134
pred_moco,32908,0.240463
pred_moco,32909,0.231344
pred_moco,32910,0.241245
pred_moco,32911,0.228405
pred_moco,32912,0.243510
pred_moco,32913,0.236605
pred_moco,32914,0.236258
pred_moco,32915,0.234843
pred_moco,32916,0.240989
pred_moco,32917,0.235576
pred_moco,32918,0.245028
pred_moco,32919,0.236362
pred_moco,32920,0.240900
pred_moco,32921,0.233089
pred_moco,32922,0.235216
pred_moco,32923,0.234541
pred_moco,32924,0.247901
pred_moco,32925,0.236651
pred_moco,32926,0.243441
pred_moco,32927,0.238812
pred_moco,32928,0.237632
pred_moco,32929,0.235531
pred_moco,32930,0.238670
pred_moco,32931,0.240642
pred_moco,32932,0.246631
pred_moco,32933,0.246860
pred_moco,32934,0.244341
pred_moco,32935,0.242328
pred_moco,32936,0.242466
pred_moco,32937,0.236813
pred_moco,32938,0.241741
pred_moco,32939,0.234291
pred_moco,32940,0.239143
pred_moco,32941,0.240702
pred_moco,32942,0.241614
pred_moco,32943,0.238802
pred_moco,32944,0.232277
pred_moco,32945,0.243841
pred_moco,32946,0.248015
pred_moco,32947,0.256643
pred_moco,32948,0.239108
pred_moco,32949,0.233250
pred_moco,32950,0.247831
pred_moco,32951,0.240249
pred_moco,32952,0.229746
pred_moco,32953,0.240811
pred_moco,32954,0.235238
pred_moco,32955,0.231872
pred_moco,32956,0.237198
pred_moco,32957,0.250266
pred_moco,32958,0.239580
pred_moco,32959,0.248085
pred_moco,32960,0.239774
pred_moco,32961,0.243389
pred_moco,32962,0.238851
pred_moco,32963,0.234581
pred_moco,32964,0.231639
pred_moco,32965,0.233593
pred_moco,32966,0.236014
pred_moco,32967,0.249247
pred_moco,32968,0.238984
pred_moco,32969,0.240130
pred_moco,32970,0.246812
pred_moco,32971,0.242380
pred_moco,32972,0.239012
pred_moco,32973,0.236688
pred_moco,32974,0.234292
pred_moco,32975,0.232028
pred_moco,32976,0.237347
pred_moco,32977,0.234099
pred_moco,32978,0.238532
pred_moco,32979,0.239230
pred_moco,32980,0.243277
pred_moco,32981,0.242134
pred_moco,32982,0.246455
pred_moco,32983,0.243169
pred_moco,32984,0.245024
pred_moco,32985,0.243327
pred_moco,32986,0.239763
pred_moco,32987,0.235382
pred_moco,32988,0.233598
pred_moco,32989,0.238305
pred_moco,32990,0.246683
pred_moco,32991,0.243534
pred_moco,32992,0.239515
pred_moco,32993,0.240450
pred_moco,32994,0.236653
pred_moco,32995,0.239133
pred_moco,32996,0.241826
pred_moco,32997,0.235745
pred_moco,32998,0.233730
pred_moco,32999,0.238379
pred_moco,33000,0.235340
pred_moco,33001,0.239703
pred_moco,33002,0.241561
pred_moco,33003,0.239381
pred_moco,33004,0.235835
pred_moco,33005,0.240712
pred_moco,33006,0.239540
pred_moco,33007,0.238708
pred_moco,33008,0.235184
pred_moco,33009,0.241451
pred_moco,33010,0.237709
pred_moco,33011,0.237173
pred_moco,33012,0.241126
pred_moco,33013,0.232116
pred_moco,33014,0.235677
pred_moco,33015,0.236647
pred_moco,33016,0.237130
pred_moco,33017,0.242268
pred_moco,33018,0.246002
pred_moco,33019,0.243493
pred_moco,33020,0.242713
pred_moco,33021,0.244097
pred_moco,33022,0.237392
pred_moco,33023,0.238569
pred_moco,33024,0.235579
pred_moco,33025,0.235863
pred_moco,33026,0.236117
pred_moco,33027,0.241663
pred_moco,33028,0.238220
pred_moco,33029,0.241608
pred_moco,33030,0.237761
pred_moco,33031,0.240206
pred_moco,33032,0.249217
pred_moco,33033,0.237466
pred_moco,33034,0.245402
pred_moco,33035,0.241353
pred_moco,33036,0.239869
pred_moco,33037,0.238233
pred_moco,33038,0.247578
pred_moco,33039,0.246636
pred_moco,33040,0.242048
pred_moco,33041,0.239545
pred_moco,33042,0.237381
pred_moco,33043,0.243127
pred_moco,33044,0.237957
pred_moco,33045,0.238598
pred_moco,33046,0.237446
pred_moco,33047,0.245660
pred_moco,33048,0.243202
pred_moco,33049,0.240442
pred_moco,33050,0.239094
pred_moco,33051,0.240859
pred_moco,33052,0.237265
pred_moco,33053,0.240856
pred_moco,33054,0.243585
pred_moco,33055,0.238277
pred_moco,33056,0.239510
pred_moco,33057,0.241317
pred_moco,33058,0.239992
pred_moco,33059,0.239739
pred_moco,33060,0.235969
pred_moco,33061,0.232364
pred_moco,33062,0.238174
pred_moco,33063,0.244121
pred_moco,33064,0.241505
pred_moco,33065,0.233892
pred_moco,33066,0.239817
pred_moco,33067,0.233944
pred_moco,33068,0.236272
pred_moco,33069,0.241418
pred_moco,33070,0.249542
pred_moco,33071,0.241459
pred_moco,33072,0.242562
pred_moco,33073,0.238787
pred_moco,33074,0.239445
pred_moco,33075,0.243934
pred_moco,33076,0.241914
pred_moco,33077,0.245252
pred_moco,33078,0.242377
pred_moco,33079,0.237079
pred_moco,33080,0.245110
pred_moco,33081,0.246213
pred_moco,33082,0.238878
pred_moco,33083,0.243200
pred_moco,33084,0.235104
pred_moco,33085,0.233421
pred_moco,33086,0.234838
pred_moco,33087,0.243215
pred_moco,33088,0.238093
pred_moco,33089,0.247355
pred_moco,33090,0.254559
pred_moco,33091,0.240087
pred_moco,33092,0.240844
pred_moco,33093,0.243224
pred_moco,33094,0.246370
pred_moco,33095,0.242751
pred_moco,33096,0.239917
pred_moco,33097,0.244028
pred_moco,33098,0.237436
pred_moco,33099,0.240357
pred_moco,33100,0.238959
pred_moco,33101,0.242638
pred_moco,33102,0.231802
pred_moco,33103,0.232944
pred_moco,33104,0.241065
pred_moco,33105,0.239755
pred_moco,33106,0.239945
pred_moco,33107,0.236039
pred_moco,33108,0.241708
pred_moco,33109,0.238706
pred_moco,33110,0.242440
pred_moco,33111,0.235067
pred_moco,33112,0.243897
pred_moco,33113,0.243587
pred_moco,33114,0.237407
pred_moco,33115,0.232899
pred_moco,33116,0.235939
pred_moco,33117,0.233769
pred_moco,33118,0.245771
pred_moco,33119,0.242042
pred_moco,33120,0.238721
pred_moco,33121,0.235693
pred_moco,33122,0.245281
pred_moco,33123,0.237489
pred_moco,33124,0.243545
pred_moco,33125,0.233813
pred_moco,33126,0.241789
pred_moco,33127,0.239504
pred_moco,33128,0.254524
pred_moco,33129,0.242089
pred_moco,33130,0.235501
pred_moco,33131,0.234230
pred_moco,33132,0.233688
pred_moco,33133,0.237771
pred_moco,33134,0.239501
pred_moco,33135,0.238320
pred_moco,33136,0.240507
pred_moco,33137,0.236732
pred_moco,33138,0.238348
pred_moco,33139,0.239760
pred_moco,33140,0.240481
pred_moco,33141,0.241759
pred_moco,33142,0.250436
pred_moco,33143,0.237923
pred_moco,33144,0.239272
pred_moco,33145,0.242023
pred_moco,33146,0.235222
pred_moco,33147,0.248027
pred_moco,33148,0.249689
pred_moco,33149,0.241409
pred_moco,33150,0.244925
pred_moco,33151,0.241475
pred_moco,33152,0.239892
pred_moco,33153,0.230495
pred_moco,33154,0.251740
pred_moco,33155,0.242607
pred_moco,33156,0.236665
pred_moco,33157,0.238794
pred_moco,33158,0.241315
pred_moco,33159,0.244676
pred_moco,33160,0.240220
pred_moco,33161,0.242210
pred_moco,33162,0.240124
pred_moco,33163,0.253804
pred_moco,33164,0.236413
pred_moco,33165,0.241497
pred_moco,33166,0.242241
pred_moco,33167,0.237060
pred_moco,33168,0.238126
pred_moco,33169,0.248358
pred_moco,33170,0.239149
pred_moco,33171,0.242271
pred_moco,33172,0.239726
pred_moco,33173,0.244342
pred_moco,33174,0.235820
pred_moco,33175,0.242058
pred_moco,33176,0.240618
pred_moco,33177,0.236266
pred_moco,33178,0.240301
pred_moco,33179,0.242219
pred_moco,33180,0.247350
pred_moco,33181,0.236170
pred_moco,33182,0.243045
pred_moco,33183,0.242836
pred_moco,33184,0.239656
pred_moco,33185,0.237150
pred_moco,33186,0.237463
pred_moco,33187,0.239245
pred_moco,33188,0.243725
pred_moco,33189,0.244316
pred_moco,33190,0.247250
pred_moco,33191,0.244723
pred_moco,33192,0.239595
pred_moco,33193,0.239510
pred_moco,33194,0.244855
pred_moco,33195,0.241780
pred_moco,33196,0.241336
pred_moco,33197,0.238665
pred_moco,33198,0.248426
pred_moco,33199,0.239368
pred_moco,33200,0.246626
pred_moco,33201,0.235044
